review_id,brand_name,store_name,review_title,review_comment,locale,rating,sentiment,reply_created_at,reply,gpt-4o,gpt-4o-mini
184965497,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,友人の結婚式に参列しました。駅はディズニーランドの一つ隣、新浦安です。駅からは直結ですぐでした。クリスマスの時期だったので、ホールの装飾がとてもかわいかったです。入ってすぐのツリーがとてもきれいでした。チャペルがロビー階にあり、参列客ではない一般の宿泊客も新郎新婦を見かけると拍手をしたり、小さい子はウェディングドレスに見とれたりしていて、とても幸せな空間です。ところどころ、ちょっとディズニーのような童話のような、特徴的なインテリアがかわいかった。しいて言うとしたら、ロビー階のトイレをもう少し増やして欲しいかな。女性トイレの個室が3つしかなく、行列していました。次回はディズニーに行く際、宿泊したいです。舞浜にも近くていいと思います！,ja,5,POSITIVE,2024-12-15 18:14:55,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。
オリエンタルホテル東京ベイスタッフ一同","この度はご友人の結婚式にご参列いただき、そして心温まるお言葉をありがとうございます。クリスマスの装飾やチャペルの雰囲気をお楽しみいただけたことを嬉しく思います。
 

 ロビー階のトイレに関する貴重なご意見もありがとうございます。お客様の声として、今後の改善に活かしてまいります。
 

 次回はぜひ、ディズニーの訪問と合わせて宿泊をお楽しみください。またのお越しをお待ちしております。","ご来館いただき、また素敵な口コミをありがとうございます。 
 

 友人の結婚式を楽しんでいただけたご様子が伝わり、とても嬉しく思います。ホールのクリスマス装飾やチャペルの雰囲気についてのお言葉も感謝いたします。お客様に幸せな時を感じていただけたことは、私たちにとって嬉しい限りです。
 

 トイレについての貴重なご意見、誠にありがとうございます。今後の改善に向けて、しっかりと検討させていただきます。
 

 次回のディズニー訪問時には、ぜひ当館にご宿泊いただけることをお待ちしております。心よりお待ち申し上げております。"
184820048,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニーから20時到着で子供のパジャマが全部欠品になっていてスタッフに確認しましたが奥から80.90しか用意ができないと言われました。添い寝の子供のバスタオルもこの時間には欠品していました。子連れに優しいホテルと聞いていただけに想定外で驚きました。客室のドライヤーの吸い込み口、ケトルの上の埃がすごかったです。,ja,3,NEGATIVE,2024-12-11 17:59:33,"この度は、数あるホテルの中からオリエンタルホテル東京ベイをお選びいただきまして、誠にありがとうございました。
楽しみにご来館いただいたにもかかわらず、お客様のご期待に沿えず申し訳ございませんでした。
お客様が快適に過ごせるホテルであるようご指摘を糧につとめてまいりますので、これからもよろしくお引立てくださいますようお願い申し上げます。
 貴重なご意見をありがとうございました。

オリエンタルホテル東京ベイ　スタッフ一同","この度はご不便をおかけし、誠に申し訳ございませんでした。パジャマやバスタオルが欠品していたこと、そして客室の清掃に不備があったことにつきましてお詫び申し上げます。
 

 お客様の貴重なご意見を参考にし、今後このようなことがないよう、在庫管理や客室の清掃体制を見直してまいります。 もし次回ご利用いただける機会がございましたら、より良いサービスをご提供できるよう努めてまいります。またのご来館を心よりお待ち申し上げております。","この度はご利用いただき、ありがとうございます。
 

 ご指摘いただいた点について、大変申し訳なく思っております。お子様用のパジャマやバスタオルが欠品していたこと、また客室の清掃が行き届いていなかったこと、心よりお詫び申し上げます。
 

 お子様連れのお客様に快適にお過ごしいただける環境を提供することを心掛けておりますので、今回のご指摘を真摯に受け止め、改善に努めてまいります。
 

 貴重なご意見ありがとうございました。次回のご来店時には、より良い体験を提供できるよう努力いたします。"
183898046,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,年に一度利用しています。入り口に香るローズのアロマが大好きで今年もまた来れたのを実感し感謝するので是非続けて欲しいなと思っています。今回の利用は新しいマランフロア(コンフォート)で今まで不満に感じていた(特に水回り！)ところが解消されており良かったのですが、使用したバスタオルを置くところとスーツケースを広げる場所が床しかないのでビジネスホテルで見かける折りたたみの台が欲しい。そしてベッド2台なのに椅子がひとつしかないのが謎で不便でした。また相変わらずチェックインに時間がかかりすぎです。3組しかいなかったのに全てに長い説明と手続きをされていている模様でかなり待ちましたし、事前登録していたQRコードを使ったのに時間かかりました。セルフのアメニティは前より種類が減ったと思いましたが(入浴剤3→1種類など)必要充分なので構わないです。ラウンジは混雑してるし自分はアルコール飲めなく甘いお菓子しかないので使っていません。朝食はスタッフさんがグループ毎に丁寧に席に案内されて、お皿が空になるとすぐ見つけて下げてくれるなど、昨今は人手不足でほっとかれがちだった飲食店ばかりだったので、さすがホテルのレストランと感動しました。,ja,3,MIXED,2024-12-08 17:55:09,"この度は、数あるホテルの中からオリエンタルホテル東京ベイをお選びいただきまして、誠にありがとうございました。
楽しみにご来館いただいたにもかかわらず、お客様のご期待に沿えず申し訳ございませんでした。
今後もお客様が快適に過ごせるホテルであるようご指摘を糧につとめてまいりますので、これからもよろしくお引立てくださいますようお願い申し上げます。 貴重なご意見をありがとうございました。 またのお越しをスタッフ一同お待ちしております。
オリエンタルホテル東京ベイ　スタッフ一同","ご意見をお寄せいただき、ありがとうございます。ローズのアロマを楽しみにしていただいていること、とても嬉しく思います。また、新しくなったマランフロアでより快適にお過ごしいただけたとのこと、嬉しく思います。
 

 ご指摘いただいたバスタオル置き場やスーツケースを広げるスペース、椅子の数については今後の改善に役立てさせていただきます。チェックイン時の待ち時間に関しまして、大変ご不便をおかけし申し訳ありませんでした。手続きの効率化に努めてまいります。
 

 ラウンジやアメニティについてのご意見も参考にさせていただきます。朝食時のスタッフ対応を評価いただき、誠にありがとうございます。スタッフの励みになります。
 

 またのご来訪を心よりお待ちしております。","この度はご利用いただき、ありがとうございます。
 

 ローズのアロマを気に入っていただけて嬉しく思います。また、マランフロアの改良点についてお褒めの言葉をいただき、誠にありがとうございます。ご指摘いただいたバスタオルやスーツケースを置く場所、椅子の数については、貴重なご意見として今後の改善に活かさせていただきます。
 

 チェックイン時の混雑や手続きの時間についてもご不便をおかけし、申し訳ございませんでした。スムーズにご案内できるよう、スタッフ一同努めて参ります。
 

 朝食に関してご満足いただけたこと、大変嬉しく思います。今後もお客様に快適にお過ごしいただけるよう、サービス向上に努めてまいりますので、ぜひまたご利用ください。お待ちしております。"
183898056,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニーランド利用後、20時半頃にチェックインしましたが、既に子供のパジャマが全てありませんでした。はじめスタッフさんに声をかけたところ、もうなくなってしまったんです…と言われましたが、え…じゃあどうすればいいんだろう…と言ったら裏に探しに行ってくれました。正直、そこまで言わずともすぐに補充してほしいな…とは思ってしまいました。翌日分のキープなのか分かりませんが…。閉園時間後にチェックインしたわけでもないのにアメニティ、しかも結構必需品のパジャマが無いというのは他のホテルではあまりないのでは…？と思ってしまいました。HP上には数に限りがありますと明記されていましたが、子供歓迎の宿と言っていただけるのであれば、パジャマくらいはもっと余裕を持って用意していただけると嬉しいです…。ルームキーが1部屋1枚なのも結構不便でした。言えば頂けたのかもしれませんが、わざわざ混んでいるフロントにいく気力もなく…。家族が外に出るたびに電気を消すか、電気をつけるためにはカードを持っていけないという状況でした。もしや気づかなかっただけで別に何か照明用のカードなどあったのでしょうか…。施設が綺麗なだけにサービス内容とギャップを感じました。今後改善を期待します。,ja,3,MIXED,2024-12-08 17:55:09,"この度は、オリエンタルホテル東京ベイにご宿泊賜り、誠にありがとうございます。
楽しみにご宿泊いただいたにも関わらず、ご不便、ご不快の念をお掛けし、ご満足いただけるご滞在をご提供できず誠に申し訳ございませんでした。 この度いただいたコメントを真摯に受け止め、関連部署と共有し、サービスの改善、向上に全力で努める所存でございます。
今後もお客様が快適に過ごせるホテルであるようご指摘を糧につとめてまいりますので、これからもよろしくお引立てくださいますようお願い申し上げます。 貴重なご意見をありがとうございました。 またのお越しをスタッフ一同お待ちしております。
オリエンタルホテル東京ベイ　スタッフ一同","この度はご利用いただき、貴重なご意見をお寄せいただきありがとうございます。お子様用のパジャマが不足しており、ご不便をおかけしましたこと、心よりお詫び申し上げます。多くの方に快適にご利用いただけるよう、アメニティの在庫管理と補充体制について見直しを行い、改善に努めて参ります。
 

 また、ルームキーについてもご不便をお掛けしましたことをお詫びいたします。お客様のご意見を参考に、より便利にお過ごしいただけるよう対策を検討いたします。
 

 再度ご来店いただける際には、より良いサービスを提供できるよう努めて参りますので、どうぞよろしくお願いいたします。","この度はご利用いただき、誠にありがとうございます。
 

 お子様用のパジャマについてご不便をおかけし、大変申し訳ございませんでした。必要なアメニティが揃っていなかったことは、想定外のことであり、スタッフの対応にも至らぬ点があったことをお詫び申し上げます。
 

 ルームキーに関しても不便を感じられたとのこと、貴重なご意見をありがとうございます。お客様のご意見をもとに、より快適に過ごせるよう改善に努めてまいります。
 

 施設やサービスにギャップを感じられたとのこと、誠に心苦しく思っております。お客様がより満足できる環境を提供できるよう、引き続き努力して参ります。
 

 貴重なご意見をありがとうございました。またのご来店をお待ち申し上げております。"
183898062,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,東京ディズニーシーへ行くための拠点にさせていただきました。ホテル内は広く、清潔、品があり、泊まれて良かった、と思いました。また、ラウンジもあり、無料開放されているので、気軽に時間も潰せます。何より、ディズニーまで、無料の送迎バスが出ているのが良く、しかも、1時間に10分おきに出ています。こちらに泊まれば、何も心配することはない、という状態でしたので、良かったです。,ja,5,POSITIVE,2024-12-08 17:55:09,"この度は、数あるホテルの中からオリエンタルホテル東京ベイをお選びいただきまして、誠にありがとうございました。
当ホテルでのご滞在にご満足いただけたご様子を伺え、嬉しく存じます。
今後とも記念日などはもちろん、機会がございます際にはオリエンタルホテル東京ベイをお選びいただきますよう、心よりお待ち申し上げております。
オリエンタルホテル東京ベイ　スタッフ一同",この度はご宿泊いただき誠にありがとうございます。私たちの施設やサービスを満喫していただけたとのこと、大変嬉しく思います。特に、無料の送迎バスやラウンジをお役立ていただけたようで何よりです。お客様の快適なご滞在をお手伝いできたことを光栄に思います。またのご利用を心よりお待ちしております。,"この度はご利用いただき、誠にありがとうございます。
 

 ホテルの設備やサービスにご満足いただけたとのこと、大変嬉しく思います。特にディズニーへの無料送迎バスやラウンジの利用がご好評いただけて、ホッとしました。
 

 またのご利用をお待ちしておりますので、ぜひ次回もお気軽にお越しください。"
183237544,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,駅チカがすごく良い,ja,4,POSITIVE,2024-12-04 17:54:36,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ　スタッフ一同",ご来店ありがとうございます。駅からのアクセスを気に入っていただけて嬉しいです。今後もさらにご満足いただけるよう努めてまいりますので、またのご訪問をお待ちしております。,ご来店いただきありがとうございます。駅からのアクセスの良さにご満足いただけたようで嬉しいです。快適な立地を活かして、またのお越しを心よりお待ちしております。
182755547,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,全体的にスタッフの対応が良かったです。連泊中の駐車券の処理がわからず、面倒臭がる素振りなく対応して頂けた事。混雑している朝食の席案内、外国人スタッフの笑顔での挨拶が印象的です。,ja,5,POSITIVE,2024-11-29 17:48:02,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ　スタッフ一同
","心温まるお言葉をありがとうございます。スタッフの対応にご満足いただけてとても嬉しいです。お客様が快適にお過ごしいただけるよう、細かい点にも気を配ることを心がけています。
 

 また、スタッフの笑顔をお褒めいただき感謝しております。引き続き、最高のサービスを提供できるよう精進して参りますので、どうぞまたお越しください。お待ちしております。","この度はご宿泊いただき、誠にありがとうございます。
 

 スタッフの対応についてお褒めの言葉をいただき、大変嬉しく思います。連泊中の駐車券の処理や、混雑した朝食の席案内での配慮が、快適なお時間に繋がったことを喜んでおります。
 

 外国人スタッフの笑顔も印象に残っていただけたようで、何よりです。お客様のご期待に応えられるよう今後も努めてまいりますので、またのご利用を心よりお待ちしております。"
182393175,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,JTBのらくらくチェックイン、オリエンタルフロア利用にも関わらず、他の方と同様に並んで下さいと言われました。らくらくチェックインの方はスタッフにお声掛けくださいとプレートに案内もありましたし、オリエンタルフロア宿泊者は専用のカウンターで優先的にお手続きとも事前に調べてたのにも関わらず、スタッフ間の統一がされておらず、無駄に並ぶところでした。他のスタッフの方が、らくらくチェックインの方ですか？と案内をしてくださったのでまだよかったですが、みなさん忙しそうで気軽に声をかけれるスタッフが見当たらないですし、オリエンタルフロア専用カウンターの案内もなく、どこに並べばいいか案内専用のスタッフがフロント付近にいらっしゃると安心だと思いました。聞く為だけにせっかく並んだ列から出るのもちょっと…万が一並び直すような事になれば残念すぎます。統一すべき案内の仕方はしっかりとお願いしたいです。今回初の利用で2泊しましたが、駅とホテル間の行き来のしやすさはすごくよかったです。コンビニも利用しやすく助かりました。ランドに行く際は便利なので、また利用したいです。,ja,3,NEGATIVE,2024-11-29 17:48:02,"この度は、オリエンタルホテル東京ベイにご宿泊いただき、誠にありがとうございます。
この度のご滞在におかれまして、当ホテル従業員の対応により不快な思いを抱かせてしまうこととなり、誠に申し訳ございませんでした。心よりお詫び申し上げます。
指導の拙さによるものの痛感するとともに、このような思いをさせてしまいましたこと、大変心苦しく存じております。
適切な指導を行い、今後二度とこのようなことを起こさぬよう善処いたします。加えて、スタッフ全員の接客マナーの向上に努めて参る所存でございます。
まだまだ至らぬ点はございますが、これからもお客様にご満足いただけるより良いホテルを目指して参りますので、今回の件につきましては、どうかご容赦いただきますよう何卒宜しくお願い申し上げます。
ご多忙の中、ご感想をお寄せいただき誠にありがとうございました。次回のご来館を、当ホテル従業員一同、心よりお待ち申し上げております。
オリエンタルホテル東京ベイ　スタッフ一同
","貴重なご意見をありがとうございます。チェックイン時の混乱についてご不便をおかけし、申し訳ございませんでした。スタッフ間での情報共有や案内方法の改善に努め、今後このようなことがないようにしてまいります。
 

 また、駅とホテル間の利便性やコンビニの利用に関してご満足いただけたこと、大変嬉しく思います。次回ご利用の際には、より快適なサービスを提供できるよう努力いたします。
 

 再びお目にかかれることを心よりお待ちしております。","お客様の貴重なご意見をいただき、誠にありがとうございます。
 

 ご到着時の案内に関しまして、混乱を招いてしまい、ご不便をおかけしたことをお詫び申し上げます。らくらくチェックインやオリエンタルフロア専用のカウンターについて、スタッフ間での情報共有を徹底し、改善に努めてまいります。
 

 また、駅とホテル間のアクセスやコンビニの利便性についてお褒めいただき、大変嬉しく思います。次回のご利用がよりスムーズなものとなるよう、さらなる改善を心がけてまいりますので、またのご来館をお待ちしております。"
182287128,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニーの後泊でやってきましたが、もう夜の時点で私は狂喜乱舞でした。ウエルカムバーみたいなのがあって、ビール、ワイン、ジュースが飲み放題(⁠・⁠∀⁠・⁠)加えて、お菓子！！普通に安いお菓子ではなく、お店やコンビニで買えばそれなりに値の張るようなお菓子が食べ放題。もう、この時点で文句無しの最高ホテルです。アーモンドチョコが最高すぎました。もう本当これだけで☆５でいいくらいです。加えて、朝のビュッフェ！この質もまぁ高いこと高いこと。食に関しては本当に文句のつけようがありません！！ただ、朝のビュッフェ非常に混みます。朝の8時を過ぎると入場制限がかかります。純粋にテーブルがあかないため。なので早めの食事をお勧めします。我々も８時ころ行ったら待ちました。ビュッフェの量も循環も良いですがタイミング悪いとご飯が炊き待ちだったりと、本当にタイミング次第です。でも、朝から食べる量じゃないなと言うくらい確りと頂きました(*´∀｀*)大変大満足でした。ありがとうございました🙇ディズニーの後泊で泊まりましたが、家族４人で３万弱と多少値は張りましたが、チェックインの時もスタッフが丁寧に対応してくれましたし、二段ベットとシングルベット２つがある部屋を借りましたが、広さも素晴らしく、お風呂もシャワーの勢いがダンチで素晴らしい。どうしてもお金は掛かりますが、それでもそこいらのホテルよりもサービスが充実しているのは間違いないと思います。前日の前泊とディズニーそして後泊でまぁ軽く、２桁万円は掛かりましたが、見合った出費だったと思います(*´ω｀*)何より、家族が大満足だったこと。自分も満足できたこと。もうここが全てです。ありがとうございましたm(_ _)m,ja,5,POSITIVE,2024-11-29 17:48:02,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同
","この度はご宿泊いただき、そして素晴らしいご感想をお寄せいただき、誠にありがとうございます。
 

 特にウェルカムバーやお菓子、朝のビュッフェをご堪能いただけたようで、大変嬉しく思っております。アーモンドチョコがお気に召したとのこと、スタッフ一同大変励みになります。
 

 ビュッフェの混雑についての貴重なご意見もありがとうございます。今後もお客様に快適にお過ごしいただけるよう、改善に努めてまいります。
 

 また、スタッフの対応やお部屋の設備についてもお褒めいただき、心より感謝申し上げます。ご家族皆様の思い出づくりのお手伝いができたことを光栄に思います。
 

 またのお越しを心よりお待ちしております。ありがとうございました。","この度はご宿泊いただき、また素晴らしいご感想をお寄せいただきありがとうございます。
 

 ウェルカムバーやお菓子の豊富さ、そして朝のビュッフェをお楽しみいただけたとのこと、スタッフ一同大変嬉しく思っています。お食事にご満足いただけたことは、私たちにとって何よりの喜びです。
 

 また、混雑具合や入場制限についてのご指摘もありがとうございます。ご提案いただきました通り、早めの食事を検討される方にとって貴重なアドバイスとなることでしょう。
 

 ご家族での充実した滞在となり、私たちのサービスにご満足いただけたことが何よりです。これからも皆さまに喜ばれるようなサービスを提供できるよう努めて参りますので、ぜひまたのご来店を心よりお待ち申し上げております。"
182287129,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,結婚式場見学で行きました。子どもまでまぁ飲み放題くらいにジュースをいただきました。お絵描き帳や色鉛筆を貸してくれたりしてくれて親が式場やチャペルの見学に行っている間子どもたちは楽しく過ごせました。チャペルもとても素敵でイメージが膨らみました。,ja,5,POSITIVE,2024-11-29 17:48:02,"この度は、当ホテルに足を運んでいただきまして、誠にありがとうございます。当ホテル従業員一同、心より厚くお礼申し上げます。
またお忙しい中ご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ　スタッフ一同
","この度は結婚式場の見学にお越しいただき、誠にありがとうございます。
 

 お子様も楽しくお過ごしいただけたようで安心いたしました。チャペルをお気に召していただけたこと、とても嬉しく思います。
 

 今後も素敵な結婚式のイメージづくりをお手伝いできることを楽しみにしております。またのご訪問を心よりお待ちしております。","この度は結婚式場の見学にお越しいただき、ありがとうございます。
 

 お子様にも楽しんでいただけたとのことで、大変嬉しく思います。お絵描き帳や色鉛筆をご用意しているのは、皆様に安心して見学をしていただきたいという思いからです。
 

 チャペルを気に入っていただけたとのこと、イメージを膨らませるお手伝いができて何よりです。  
 今後のご計画にお役立ていただければ幸いです。
 

 またのご来館を心よりお待ちしております。"
182287130,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,息子(1歳9ヶ月)のディズニーデビューでお世話になりました。宿泊は幼児向けのお部屋で玄関で靴を脱いで家具や寝具も配慮されていたので、とてもリラックスして過ごせました。朝食のビュッフェでオレンジの生搾りジュースのところでシェフの方がお声がけくださり、少しお話した後、もう一度並んだ時に手書きのメッセージカードをくださりました。ちょうど朝は雨が降って、どうなるかな…と少し不安な気持ちだったのですが、シェフの方の素敵なお心遣いでとてもほっこりいたしました。本当にありがとうございました、お名前を拝見するのを失念してしまったのでこちらでお礼を伝えさせてください。また次回ディズニーに行くときには、ぜひこちらでお世話になりたいです。,ja,5,POSITIVE,2024-11-29 17:48:02,"この度は、数ある宿泊施設から当ホテルをお選びいただきまして誠にありがとうございました。当ホテル従業員一同、心より厚くお礼申し上げます。また、今回のようなサービスに対するご感想をお寄せいただきましたこと、重ねてお礼申し上げます。
このような嬉しく、ありがたいお言葉を拝読し、大変喜ばしい限りです。恐縮ではございますが、より一層お客様にお喜びをいただける場を目指し、精進を重ねて参ります。
お近くへお出かけの折には、是非またお立ち寄りくださいませ。当ホテル従業員一同、心よりお待ち申し上げております。今後ともオリエンタルホテル東京べイを何卒よろしくお願い申し上げます。

オリエンタルホテル東京ベイ　スタッフ一同
","この度はお子様のディズニーデビューに際し、私たちの施設をお選びいただき誠にありがとうございます。お部屋でリラックスしてお過ごしいただけたようで安心いたしました。
 

 また、朝食の際にはシェフの心遣いが、お客様の日をさらに素敵なものにできたようで大変嬉しく思います。シェフにもお客様からのお礼の気持ちを伝えさせていただきます。
 

 次回のご来訪を心よりお待ちしております。素晴らしい思い出がより多く生まれるよう、さらなるサービス向上に努めてまいります。","この度はご利用いただき、誠にありがとうございます。
 

 息子様のディズニーデビューを当施設でお手伝いできたこと、大変光栄に思います。お部屋や設備にご満足いただけたようで嬉しい限りです。
 

 また、ビュッフェでのシェフのお心遣いが心に残っているとのこと、スタッフ一同とても嬉しく思います。お客様の温かいお言葉が、私たちの励みになります。
 

 次回、ディズニーにお越しの際には、ぜひ再度お越しいただければ幸いです。お会いできるのを楽しみにしております。ありがとうございました。"
182116130,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,綺麗で、ウェルカムビールもあり満足。ランドまでは距離あるがバス対応も良かったので満足,ja,5,POSITIVE,2024-11-29 17:48:03,"この度はオリエンタルホテル東京ベイにご宿泊賜りまして誠にありがとうございます。また、ご滞在の感想をお寄せいただき重ねて厚く御礼申し上げます。
お客様のまたのお越しを、心よりお待ち申し上げております。

オリエンタルホテル東京ベイ　スタッフ一同",この度はご利用いただきありがとうございます。施設の清潔さやウェルカムビールにご満足いただけたとのこと、大変嬉しく思います。バスの対応についてもお褒めいただき、スタッフ一同励みになります。またのご利用を心よりお待ちしております。,"ご来店いただき、ありがとうございます。
 

 お褒めの言葉をいただき大変嬉しく思います。ウェルカムビールやバスの対応がご満足いただけたとのこと、スタッフ一同励みになります。
 

 ランドまでの距離についても理解がある中でお楽しみいただけたようで安心しました。今後も快適にお過ごしいただけるよう努めてまいります。
 

 またのご利用を心よりお待ちしております。"
182058642,オリエンタルホテル 東京ベイ,オリエンタルホテル 東京ベイ,,ディズニー目的の宿泊も多いと思われるのに、今回宿泊した部屋には荷物を整理できるソファやカウチの類がなく、ベッドか床に広げることになり、不便だった。水回りが独立しているのは大変使いやすく有り難いが、トイレの段差は危険。●枕元にコンセントあり◎●水回りはそれぞれ独立◎●使い終わったタオルを入れるカゴがない☓●ディズニーリゾートへのシャトルバスは有り難い◎●宿泊した部屋のサイズ感やベッドの寝やすさは◎●一階に佐川急便の受付があり、部屋のクロゼットに箱と配達伝票が用意されてる◎●部屋の広さは寝るだけには十分ながら、荷物整理の台となるものがない☓☓●フロントからコンビニ直結◎●コインランドリーあり,ja,3,MIXED,2024-11-29 17:48:03,"この度は、数あるホテルの中からオリエンタルホテル東京ベイをお選びいただきまして、誠にありがとうございました。
楽しみにご来館いただいたにもかかわらず、お客様のご期待に沿えず申し訳ございませんでした。
今後もお客様が快適に過ごせるホテルであるようご指摘を糧につとめてまいりますので、これからもよろしくお引立てくださいますようお願い申し上げます。 貴重なご意見をありがとうございました。 またのお越しをスタッフ一同お待ちしております。
オリエンタルホテル東京ベイ　スタッフ一同
","この度はご宿泊いただきありがとうございます。貴重なご意見をいただけたこと、心より感謝申し上げます。
 

 お部屋の設備に関してご不便をおかけし、申し訳ございませんでした。快適にお過ごしいただけるよう、今後の改善に努めてまいります。特に荷物整理のスペースやトイレの段差については、真摯に受け止め、改善策を検討させていただきます。
 

 その一方で、水回りやシャトルバス、フロントの施設についてのご評価をありがとうございます。お客様に喜んでいただけるポイントを引き続き大切にし、今後のサービス向上に活かしていきたいと思います。
 

 次回またお越しいただけることを心よりお待ちしております。ご意見を元により良いサービスを提供できるよう、スタッフ一同努めてまいります。","ご意見をいただきありがとうございます。
 

 お客様のご指摘の通り、荷物を整理できるスペースが不足していたことや、トイレの段差に関しては改善が必要であると認識しております。ご不便をおかけし申し訳ございません。
 

 水回りやフロントの利便性についてお褒めいただき、嬉しく思います。今後も、お客様に快適に過ごしていただけるよう努めてまいります。
 

 貴重なご意見ありがとうございました。またのご来店をお待ちしております。"
