review_id,brand_name,store_name,review_title,review_comment,locale,rating,sentiment,reply_created_at,reply,gpt-4o,gpt-4o-mini
183367148,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,朝食付きで1泊しました！お部屋は靴を脱いで入る小上がりタイプ。普段ビジネスホテルを多様するのですが、他と比べると水周りもすごく綺麗で浴室も少し広めな印象です！清潔感があります！！1階にはウェルカムドリンクサービスがあり、ホットコーヒーからりんごジュースなどのお飲み物まであり種類豊富！！お菓子もありました！立地としては駅から少しだけ歩きますので、歩くのが苦手な人はタクシーやバスをおすすめします。,ja,5,POSITIVE,2024-12-06 17:56:15,"この度はオリエンタルホテル京都六条へご宿泊賜りありがとうございます。
また、ご感想をお寄せいただきました事重ねて御礼申し上げます。
ご滞在中のウェルカムドリンクやお菓子などお楽しみいただけたようで大変嬉しく存じます。
これからもよりご満足いただけるホテルを目指しサービスの向上を図って参る所存でございます。引き続きご愛顧賜りますようお願い申し上げます。
またのご来館を従業員一同心よりお待ち申し上げております。
オリエンタルホテル京都六条",このたびはご宿泊いただき、誠にありがとうございます。お部屋や水まわりの清潔感、そしてウェルカムドリンクサービスをお楽しみいただけたようで嬉しく思います。立地についての貴重なご意見も感謝いたします。ぜひまたのお越しを心よりお待ちしております。,"ご宿泊いただきありがとうございます。
 

 お部屋や水周りについてのお褒めの言葉、また清潔感を感じていただけたことに大変嬉しく思います。
 

 ウェルカムドリンクサービスを楽しんでいただけたようで何よりです。豊富な種類のお飲み物やお菓子は、リラックスタイムにぴったりですよね。
 

 立地についてのご指摘もありがとうございます。アクセスの面で少し不便を感じられる方には、タクシーやバスの利用をお勧めしております。
 

 またのご利用を心よりお待ちしております。"
183367160,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,こんにちは、台湾人です😊ホテルのサービスも雰囲気も最高です！ロビーのサービスは充実していますが、部屋のスペースが狭いのが唯一残念です。哈嘍我是台灣人😊飯店服務跟氛圍很棒！大廳服務較多，唯一比較可惜房間空間較小。,ja,5,MIXED,2024-12-06 17:56:18,"お客様からの素晴らしい評価と肯定的なフィードバック、ありがとうございます！ホテルのサービスと雰囲気にご満足いただけたことを嬉しく思います。

ロビーサービスの充実についてお話いただき、その点が好意的に受け入れられていることをうれしく思います。ただし、お部屋のスペースについては、もう少し広いスペースが望ましいとのご意見をいただいていることを理解しています。お客様の快適さが最優先事項であることを理解し、今後も改善のための検討を行っていきます。

またの機会に、より快適な滞在を提供できるよう、お客様の要望や提案に真摯に対応いたします。お選びいただき、ありがとうございました。","こんにちは。遠方からお越しいただきありがとうございます！サービスや雰囲気を楽しんでいただけて嬉しいです。
 

 お部屋のスペースについてのご意見、今後の改善に役立てさせていただきます。貴重なご意見をありがとうございます。
 

 またのご利用を心よりお待ちしております。","こんにちは！ご利用いただき、ありがとうございます。
 

 ホテルのサービスや雰囲気に満足していただけたとのこと、大変嬉しく思います。ロビーのサービスに関してもお褒めいただき、感謝いたします。
 

 お部屋のスペースに関しては貴重なご意見、ありがとうございます。今後の改善に活かして参りますので、またぜひお越しください。
 

 心よりお待ちしております！"
183367169,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,外国人が多いです。無料の飲み物とツマミは嬉しいですね。安くてきれいなビジネスホテルかな。フロントマンは受付したあとは、前を通っても知らん顔ですが、気にせず通過できるので良いかも!,ja,4,POSITIVE,2024-12-06 17:56:20,"この度は口コミの投稿をいただき誠にありがとうございます。
また、当館のウェルカムドリンク等に関してもお気に召していただけたようで何よりでございます。
しかしながら受付後、お客様が前を通ってもスタッフがご挨拶をしなかったとのこと、誠に申し訳ございません。再度教育を徹底してまいります。
また京都にお越しの際には当ホテルをご利用いただけますと幸いです。","ご宿泊いただき、ありがとうございます。当ホテルの雰囲気やサービスを楽しんでいただけたようで嬉しいです。無料の飲み物とツマミもご満足いただけたようで何よりです。フロントスタッフの対応については、お客様が気を使わずにお過ごしいただけるよう心掛けておりますが、貴重なご意見として大切に受け止めます。
 

 今後とも快適にお過ごしいただけるサービスを提供できるよう努めてまいりますので、またお越しの際はぜひ当ホテルをご利用くださいませ。お待ちしております。","ご利用いただきありがとうございます。  
 

 外国のお客様が多い中、快適にお過ごしいただけたとのこと、大変嬉しく思います。無料の飲み物やツマミも気に入っていただけたようで、何よりです。  
 

 フロントのスタッフに関しまして、貴重なご意見をありがとうございます。より良いサービス向上に努めてまいりますので、今後ともご愛顧いただけますと幸いです。またのご利用をお待ちしております。"
183367172,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,朝食付きで2泊、お部屋おまかせプランで宿泊しました。アメニティが最小限のものしかなくスキンケアは持参する必要があります。寝巻きはワンピースタイプです。〜立地〜立地は西本願寺から歩いて約3〜5分ほど、地下鉄の五条駅からは約10分ほどの場所にあり地下鉄から歩いて行くよりバスで行った方が便利かもしれません。周囲は住宅街で飲食店はあまり見当たらず、コンビニやスーパーは歩いて5分ほど離れた場所にあります。エントランスは段差で2〜3段ほど下りになっておりましたがスロープ等が見当たらずベビーカーや車椅子の方は注意が必要です。〜ロビー〜ロビーの雰囲気は照明が落ち着いていてウェルカムドリンクを飲みながら中庭を望めるようになっています。ウェルカムドリンクにはソフトドリンクの他、お出汁やナッツ等のお菓子が頂けるようになっています。ドリンクは部屋に持ち込むことが可能です。〜部屋〜用意された部屋は和室タイプのハリウッドツインの部屋でほとんど裸足で過ごせる部屋でした。普段から家では裸足で過ごしているので自宅と同じように過ごせるのは助かりました。ですが冷蔵庫と金庫の位置が靴を履かないといけない場所にあること、和室のハリウッドツインにテーブルがないことが不便でした。※テーブルは数に限りはありますが貸し出しがあるとのこと。また、私が宿泊した部屋は通りに面した明るい照明が目の前の部屋でした。（公式HPの一番最初に出てくる画像の2Fの部分です）寝るために遮光のロールカーテンを降ろし室内の電気を消したところロールカーテンの横の隙間から外の照明の光が漏れてくるという状態になっていました。設計ミス…？〜浴室〜浴室の換気扇（たぶん）から変な臭いがしました。居室の方ではないので部屋の変更はしませんでしたが気になる方は部屋の変更を申し出るか近くの銭湯を利用した方がいいかもしれません。〜朝食〜朝食は会場が広くはなく団体と被るとロビーの方で食べることになります。大人向けの和食メニューが中心で子供が喜ぶようなメニューは少ないです。2泊して両方朝食をいただきましたがメニュー内容も3種類位しか変わらず長期滞在の方は飽きてしまうかも。湯豆腐と白味噌のお味噌汁は美味しかったです。第一印象はお洒落で落ち着いた雰囲気のホテルですがもう一度泊まりたいかと言われると他のホテルを考えてしまうかも。,ja,3,POSITIVE,2024-12-06 17:56:21,"この度はお忙しい中、レビューをご投稿いただき誠にありがとうございます。
また、施設内設備や周辺のお店に関しても他のお客様への情報をご提供いただきありがとうございました。
口コミの中でご指摘いただきました浴室の臭いに関しては確認し、その後改めて念入りな清掃を実施しております。お客様にご指摘いただく以前にこちら側で気づけなかった旨、大変申し訳ございませんでした。清掃スタッフにも情報を共有し、今後は一層念入りに確認するようにいたします。
朝食メニューに関しても、スタッフ間でメニューを協議し、皆様にご満足いただけますよう改善に努めてまいります。
この度はご宿泊誠にありがとうございました。","この度はご宿泊いただき、また貴重なご意見をお寄せいただきありがとうございます。
 

 アメニティや部屋の設備について、お客様のご期待に添えなかったことお詫び申し上げます。いただいたご指摘は、今後のサービス改善の参考にさせていただきます。また、アクセスやロビーの雰囲気についての詳細な情報は、他のお客様にも役立つ内容で感謝いたします。
 

 朝食や浴室の件、また部屋の明るさに関してもご不便をおかけし申し訳ございません。これらの問題についても改善に向けて取り組んでまいります。
 

 貴重なご意見をいただき感謝しております。またのご機会がございましたら、ぜひお越しくださいませ。スタッフ一同、改善に努めてまいります。","この度はご宿泊いただき、誠にありがとうございます。
 

 お部屋や施設についての詳細なご意見、また立地やアメニティに関するご指摘をいただき、感謝申し上げます。ご滞在中に不便を感じられた点や、照明や換気に関する問題については、今後の改善に向けてしっかりと検討させていただきます。
 

 また、朝食メニューにつきましても、貴重なご意見をありがとうございます。お客様にご満足いただける内容に向けて、改善を考えてまいります。
 

 お洒落で落ち着いた雰囲気と感じていただけたことは嬉しい限りですが、次回のご宿泊を考える際に他の選択肢も検討されるとのこと、ぜひ当ホテルにもまたお越しいただける日をお待ちしております。
 

 貴重なご意見をいただき、心より感謝申し上げます。"
183367179,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,静かな立地でした。部屋も新しくきれいてでした。朝食は、年齢からすると十分ですが、若い人は、食べるものがないかも。,ja,4,POSITIVE,2024-12-06 17:56:22,"この度はオリエンタルホテル京都六条をご利用いただき、またお忙しい中口コミを投稿していただき、誠にありがとうございます。当館の立地や客室に対しお褒めのお言葉をいただき、光栄に存じます。

朝食についてのご意見も大変有難く、年齢層によって異なるお好みがある旨のご指摘、誠にありがとうございます。今後、皆様により多くの選択肢を提供できるように検討・改善を重ねてまいります。

お客様の次回のご滞在をスタッフ一同心よりお待ちしております。
この度は誠にありがとうございました。","ご来訪いただき、ありがとうございます。お部屋の環境や立地にご満足いただけたようで嬉しく思います。  
 朝食に関しましては、幅広い年齢層のお客様にご満足いただけるよう、メニューの改善を検討いたします。  
 またのご利用を心よりお待ちしております。","ご利用いただき、ありがとうございます。静かな立地やお部屋の清潔さをお褒めいただき、大変嬉しく思います。
 

 朝食についてのご意見もありがとうございます。今後、もっと多様なメニューの提供を検討し、幅広いお客様にご満足いただけるよう努めてまいります。
 

 またのご来店をお待ちしております。"
183367187,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,15時チェックイン予約して清掃中で1時間近く待たされた,ja,2,NEUTRAL,2024-12-06 17:56:24,"お客様の貴重なコメントをいただき、誠に申し訳ございませんでした。15時のチェックイン予約をしていただいたにもかかわらず、清掃中でのお待たせが発生し、ご不便をおかけしましたこと、深くお詫び申し上げます。

お客様の時間を尊重し、円滑な滞在を提供することが私たちの責任です。清掃中の遅延が生じたことについては、弊社のスタッフによる調整と改善策の導入を検討いたします。このような問題が再び発生しないよう、私たちは努力し続けます。

再度、お客様にご不便をおかけしたことを深くお詫び申し上げ、今後はよりスムーズなサービスを提供できるよう心がけてまいります。お客様のご意見を真摯に受け止め、サービスの向上に努力いたします。どうぞまたのご機会にお越しいただければ幸いです。","この度はご不便をおかけし、大変申し訳ございませんでした。予約時間にお部屋をご用意できず、お待たせしてしまい、心よりお詫び申し上げます。
 

 今後はこのようなことがないよう、スタッフ一同サービス向上に努めて参ります。貴重なご意見をありがとうございました。ぜひ次回のご利用をお待ちしております。","ご利用いただきありがとうございます。
 

 この度はチェックイン時にお待たせしてしまい、大変申し訳ございませんでした。清掃が予定通り進まなかったことにより、ご不便をおかけいたしましたことをお詫びいたします。
 

 今後はこのようなことがないよう、運営の見直しを図り、サービスの向上に努めてまいります。貴重なご意見をいただき感謝いたします。 
 

 またのご利用を心よりお待ちしております。"
183367188,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,係員に部屋を聞いて10分掛かってしまてなにもわからないようですが、名前を聞いても回答したくないんです。気持ち大変悪いです👎,ja,1,NEGATIVE,2024-12-06 17:56:24,"Thank you very much for taking the time to post this review.
We sincerely apologize for any inconvenience caused by our staff's guidance and response.
We will make every effort to improve the lack of information and recognition through further training and discussions among our staff. 
Thank you very much for staying with us.","この度はご不快な思いをさせてしまい、誠に申し訳ございません。
 

 スタッフの対応について、ご不便をおかけした点につきまして心よりお詫び申し上げます。いただきましたご意見を真摯に受け止め、今後のサービス向上に努めて参ります。
 

 貴重なお時間をご利用いただき、ありがとうございました。","この度はご不快な思いをさせてしまい、誠に申し訳ございませんでした。
 

 スタッフの対応についてご指摘いただき、感謝いたします。お客様にとって快適なサービスを提供することが私たちの目標ですので、改善に努めてまいります。
 

 次回のご利用の際には、より良い体験を提供できるよう努力いたします。貴重なご意見をいただき、ありがとうございました。"
183367211,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,旅行できたけどめっちゃ良かった。まずめっちゃ綺麗！デザインもいい!部屋は和室でめっちゃゆっくりできた！しかもテレビでYouTube見れたから夜中ずっと見てたwそれにご飯めっちゃ美味しかった！もうここに住みたいぐらい快適でいいところ!,ja,5,POSITIVE,2024-12-06 17:56:28,"この度は当ホテルでのご滞在を楽しんでいただき、口コミを投稿していただきありがとうございます。お部屋の綺麗さやデザイン、和室でのゆったりとした時間をお楽しみいただけたようで、大変嬉しく思います。今後もお客様が快適に過ごせるようなサービスと施設の向上に努めてまいります。

またの機会にぜひ当ホテルをご利用いただければ幸いです。お客様のお越しを心よりお待ちしております。",この度は私たちの施設をご利用いただき、素敵なコメントをありがとうございます。 お部屋やデザイン、ご飯を含め、全体的にご満足いただけたようで大変嬉しく思います。特に和室でのリラックスや、テレビ設備についてご堪能いただけたとのこと、私たちもそのお言葉に力をいただきます。またいつでもお越しいただけることを心よりお待ちしておりますので、ぜひ次回も快適な時間をお過ごしください。,"この度はご宿泊いただき、誠にありがとうございます。
 

 お褒めの言葉をいただき、大変光栄です！  
 お部屋の和室でリラックスできたとのこと、嬉しく思います。  
 また、テレビでYouTubeを楽しんでいただけたのも良かったですね。
 

 美味しいお食事にもご満足いただけたようで、スタッフ一同喜んでおります。
 

 快適なひとときを提供できるよう、今後も努めて参りますので、またのご来訪を心よりお待ちしております。"
183367214,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,ホテルが新しいのかテレビも大きく何がいいかとお風呂🛀の段差がなく主人はいままで一番良い段差も浴槽の広さ、またベッドの固さ・・等主人が珍しく褒めていました。ちょっとだけ夕食を食べたかったけど車で行かなければならないことでした、でもとても良かったです,ja,3,POSITIVE,2024-12-06 17:56:29,"この度はご宿泊いただき、評価をいただきましてありがとうございます。
お客様にとって心地よい滞在を提供することが私たちの目標ですので、今後も素敵なお部屋とサービスを提供できるよう努めてまいります。
またの機会にぜひお越しください。お客様のまたのご利用を心よりお待ちしております。
ありがとうございました。","この度はご宿泊いただき、誠にありがとうございます。ご主人様にもお風呂やベッドについてご満足いただけたとのこと、大変嬉しく思います。
 

 夕食に関してはご不便をおかけし申し訳ございません。より快適にお過ごしいただけるよう、今後の参考にさせていただきます。
 

 またのご利用を心よりお待ちしております。","この度はご宿泊いただき、ありがとうございます。
 

 新しいホテルの設備やお風呂、ベッドについてお褒めいただき、嬉しく思います。特にご主人が気に入ってくださったとのことで、スタッフ一同喜んでおります。
 

 夕食についてご不便をおかけしたとのこと、申し訳ありませんでした。次回はぜひ、ゆっくりとお食事も楽しんでいただければと思います。
 

 今後とも、お客様にご満足いただけるよう努力してまいりますので、またのご来館をお待ちしております。"
183367216,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,客室、館内は新しさが感じられ、清潔感がありますが、サービスは省力化されている印象でした。ビジネスホテルと思えば納得できます。客室テレビの朝食の案内通り、南禅寺豆腐と白みそのお味噌汁を頂きましたがとても美味しかったです。洋食は選びませんでしたが、傍目に和食と洋食のサービス（品数少ない、サラダが無い等）のバランスが偏っている印象を受けました。団体客と朝食が重なると、それほど食事会場は広くないので動きづらいです。全体的としては気持ちよく宿泊できました。,ja,3,MIXED,2024-12-06 17:56:30,"この度はオリエンタルホテル京都六条にご宿泊賜り、誠にありがとうございます。サービスが省力化されているとの印象を受けさせてしまったことについて、深くお詫び申し上げます。お客様には心地よいサービスを提供することが私たちの使命であり、サービス面でのご満足を常に追求してまいります。

また、朝食の品数の偏りや食事会場の狭さに関してもご指摘いただき、誠にありがとうございます。お客様にはバランスの取れた美味しい朝食をご提供することが重要であり、今回のご意見を真摯に受け止めて改善に努めてまいります。

お客様の貴重なご意見に基づき、サービスの向上とより良い朝食の提供に努めてまいります。お客様にご満足いただけるよう、スタッフ一同努力してまいりますので、ぜひまたの機会にご利用いただければ幸いです。お客様のまたのお越しを心よりお待ちしております。
オリエンタルホテル京都六条","この度はご宿泊いただき、また貴重なご意見をお寄せいただきありがとうございます。客室や館内の清潔感を評価していただき、大変嬉しく思います。サービス面については、省力化の印象を与えてしまい申し訳ございません。今後の改善に役立ててまいります。
 

 朝食に関しても、和食をお楽しみいただけたことは嬉しい限りですが、バランスの偏りについてのご指摘をいただき、ありがとうございます。皆さまにご満足いただけるよう、今後のメニュー改善の参考にさせていただきます。
 

 またのご利用を心よりお待ちしております。何かご要望がございましたら、ぜひお聞かせください。","この度はご宿泊いただき、誠にありがとうございます。
 

 客室や館内の清潔感についてお褒めいただき、大変嬉しく思います。サービスの面でお客様に省力化の印象を与えてしまったこと、また朝食のバランスについての貴重なご意見をありがとうございます。ご指摘いただいた点につきましては、改善に向けて取り組んで参ります。
 

 朝食でお召し上がりいただいた南禅寺豆腐と白みそのお味噌汁が美味しかったとのこと、とても嬉しく思います。団体のお客様との混雑は、お客様にご不便をおかけしたかもしれませんね。
 

 全体として気持ちよくお過ごしいただけたとのことで安心しました。またのご利用を心よりお待ち申し上げております。"
183367240,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,駅から中途半端に遠い。往復宅急便で荷物を送ったが、チェックイン前に部屋に運んでくれてなくて、自分で運べとのこと。また、チェックアウト時に往復だから出しておいてくれと頼んだが、男性のフロントマンは出し方を知らないらしく、どうやればいいんですか？みたいな不安気な顔してた。こんなことくらい最低限教育しておいてほしい。部屋も、何か溢れた後をちゃんと拭き取ってないせいか、ベタベタしてる部分もあるし、テーブルが無いのも不便。朝食は、外国人向けの物は、ソーセージとパンだけ。あれでは外国人は食べる物が無くて可哀想。色んな意味で、観光客をもてなすには、かなり努力不足でした。,ja,1,NEGATIVE,2024-12-06 17:56:34,"この度はお忙しい中口コミの投稿をいただき誠にありがとうございます。
ご指摘いただきましたお荷物に関しては宅急便・当日の荷物預かりに関わらず、基本的には皆さまご自身で1階フロントからお部屋までお運びいただきますようお願いしております。ご案内不足で申し訳ございません。
また、往復宅急便の取り扱いをスタッフが把握していなかった件に関しても重ねてお詫びを申し上げます。スタッフ間で共有し今後同様の事が発生しないよう努めて参ります。

お部屋の清掃においてもお客様のご意見を真摯に受け止め、清掃スタッフへの教育やトレーニングを強化し、より快適なご滞在を提供できるよう精進してまいります。
なお、テーブルに関してはお部屋に設置されていなくご不便を感じられるお客様のお声を反映し、フロントにてお貸出しを行っております。お声がけ・ご提案等の配慮が足りず申し訳ございませんでした。

朝食に関してもインバウンドのお客様のご期待に添えますよう、ご提供できる食事のバリエーションを拡充し、多様なニーズにお応えできるよう努力いたします。

お客様の貴重なご意見をいただき、改善に向けて努力いたします。
この度はご宿泊いただき誠にありがとうございました。","この度はご期待に沿えず大変申し訳ございません。貴重なご意見をいただきありがとうございます。ご指摘いただきました点については、スタッフへの教育を含め、サービスの改善に努めてまいります。
 

 特に宅急便の対応や客室の清掃、また朝食の内容に関しては、早急に見直しを行うようにいたします。今後、より安心してご利用いただけるよう、スタッフ一同努力してまいりますので、また機会がございましたらぜひお越しください。貴重なご意見に心より感謝申し上げます。","この度はご不便をおかけし、誠に申し訳ございませんでした。
 

 駅からの距離や荷物の扱いについて、さらに教育を徹底し改善に努める必要があります。また、部屋の清掃状況についてもより一層の確認を行い、快適にお過ごしいただける環境を整えてまいります。
 

 朝食メニューに関しても、お客様のご意見を踏まえ、バリエーションを増やすよう検討いたします。観光客の皆様に心地よく過ごしていただけるよう、努力して参りますので、今後ともご意見をお寄せいただけますと幸いです。 
 

 貴重なお時間をいただき、ありがとうございました。"
183367253,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,小路にあって静かです,ja,3,POSITIVE,2024-12-06 17:56:36,"この度はご宿泊いただき、評価をいただきましてありがとうございます。
お客様にとって心地よい滞在を提供することが私たちの目標ですので、今後も素敵なお部屋とサービスを提供できるよう努めてまいります。
またの機会にぜひお越しください。お客様のまたのご利用を心よりお待ちしております。
ありがとうございました。",ご来店いただきありがとうございます。静かな環境を気に入っていただけたようで嬉しいです。もし他にもご感想やご意見がありましたら、ぜひお教えください。今後の参考にさせていただきます。またのお越しをお待ちしております。,ご来店いただきありがとうございます。静かな環境を気に入っていただけたとのことで、嬉しく思います。今後ともお客様にご満足いただけるよう努めてまいりますので、ぜひまたのお越しをお待ちしております。
183367257,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,まさかの事故でご心配・ご迷惑を掛けました。まず部屋なのですが、隣の外国人？がバタバタとしていて煩かったです。置き時計が３０分ほど遅れていました・・・(笑)直しておきました（電池が減っていれば今も遅れているかも？）。朝の食事ですが、私はパンを食べたのですが、硬くてなんだかな～と。和食にすれば良かったな。バイクは安全に止められるので、お勧めですが。やっぱりGWシーズンなのでお値段が・・・・・。次回はバイクでリベンジしますので宜しくです。,ja,4,MIXED,2024-12-06 17:56:37,"お客様のご意見を真摯に受け止め、改善に努めてまいります。

隣のお部屋で騒音があり、また置き時計の遅れについてもお詫び申し上げます。お部屋の環境や設備の点検に改めて取り組み、お客様に快適な空間を提供できるよう努めてまいります。

朝食においても、パンの硬さにご不満を抱かれたことをお詫び申し上げます。今後はパン以外の和食メニューも充実させ、さまざまなお客様のニーズにお応えできるよう努めてまいります。

バイクの駐車に関しては安全に止められる環境を提供できたこと、また次回はバイクでのリベンジをお考えいただけること、大変嬉しく思います。

次回のご利用に向けて、お客様がより快適な滞在をお楽しみいただけるよう努めてまいります。またの機会にぜひお越しください。お客様の再訪を心よりお待ちしております。ありがとうございました。","この度はご迷惑をお掛けし申し訳ございませんでした。隣室の騒音や置き時計の件について、改善に努めてまいります。また、朝食のパンがご期待に添えず残念ですが、貴重なご意見をありがとうございます。和食もぜひお試しください。
 

 バイク用の駐車場を評価いただきありがとうございます。次回、お越しいただけることを心より楽しみにしております。安全なライドをお祈りします。","この度はご宿泊いただき、誠にありがとうございました。
 

 ご心配をおかけしたこと、また隣の方の音や置き時計の件についてご迷惑をおかけしましたことをお詫び申し上げます。ご指摘いただいた点については、今後の改善に努めて参ります。
 

 朝食のパンについてのご意見もありがとうございます。お客様がご満足いただけるよう、品質向上に努めてまいりますので、次回は和食もぜひお試しください。
 

 バイクを安全に駐車できるとのお言葉、嬉しく思います。次回のご来訪をお待ちしておりますので、どうぞ宜しくお願いいたします。"
183367259,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,ホテルの外観や内装はおしゃれなのですが、他の方も書かれているように、宿泊者の事を全く考えていない室内デザインになっています（コンセントがさせない所にポットが置いてある。もともとコンセントの数が少ない。ハンガーの位置が悪い。テーブルが無い。小物を置くスペースが無い。照明漏れなど色々）。お風呂もユニットバスで、新しく建てられたホテルだとユニットバスでも出来るだけ広く使えるように工夫がされている事が多いのですが、特にそんな工夫も無く狭かったです。朝食は種類が少ないです。豆腐とみそ汁は美味しかったですが、おばんざいはメインの親子煮はそこそこの味でしたが、その他のおばんざいは業務用ぽい味で、漬物も安物な感じでした。デザートとして最中やパンケーキがありましたが、パンケーキも冷めていてあまり美味しく無かったです。全体的に単価の高い食材を避け、ホテル内で調理するメニューも出来るだけ避けている感じがしました。京都はホテル激戦区で、朝食が美味しいホテルが多いので、がっかりしました。種類が偏っているせいか、外国人観光客の中には、近くのコンビニで買ったとおぼしきパンを持ち込んで食べている人もいました。朝食会場は非常にお洒落な造りなのですが…。ホテルの裏にロイホがあるので、そこで朝食を食べた方が良いと思います。駅からも遠く、多少アクセスが悪くても行きたいと思う点も無く、再訪は無いかなと思います。,ja,2,MIXED,2024-12-06 17:56:38,"お客様からのご意見を真摯に受け止め、改善に努めてまいります。

お客様がおっしゃるように、室内デザインや設備においてご不便をおかけしたことをお詫び申し上げます。お客様の快適な滞在を提供するために、より使いやすく機能的な空間を提供できるように改善を検討いたします。また、ユニットバスの広さや朝食のメニューにおいても、ご期待に沿えなかったことをお詫び申し上げます。

お食事に関しても、より多様なメニューや品質の向上を図り、お客様に満足いただける朝食を提供できるよう努めてまいります。お客様のご意見を参考に、今後の改善に生かしてまいります。

また、アクセスやホテルの魅力についてもご指摘いただき、大変参考になります。今後、より便利で魅力的な滞在を提供できるよう取り組んでまいります。

お客様のご意見を真摯に受け止め、改善に努めてまいりますので、再度のご利用をお考えいただけると幸いです。お客様のまたのご来館を心よりお待ち申し上げております。",貴重なご意見をいただき、誠にありがとうございます。ご滞在中にご不便をおかけし、申し訳ございませんでした。お部屋のデザインや設備、また朝食の内容についてのご指摘を受け、改善を検討させていただきます。お客さまのご期待に添えるよう、より良いサービスの提供に努めて参ります。この度のご利用、心より感謝申し上げます。,"お客様
 

 貴重なご意見をいただき、誠にありがとうございます。
 

 外観や内装についてお褒めの言葉をいただいた一方で、室内デザインや朝食メニューに関してご期待に応えられなかったこと、大変申し訳なく思っております。コンセントの位置や収納スペースなど、宿泊者様の利便性を考慮した改善が必要であることを真摯に受け止めます。
 

 また、朝食の内容や味についてのご指摘もありがとうございます。お客様にご満足いただけるよう、メニューの見直しや品質向上を図って参ります。
 

 アクセスの面でもご不便をおかけし、心苦しく思っております。今後の改善に向けて、スタッフ一同努めて参りますので、貴重なご意見に感謝いたします。
 

 再訪を検討いただけるよう、次回はより良いサービスをご提供できるよう努力いたします。どうぞ引き続きよろしくお願いいたします。"
183367260,オリエンタルホテル 京都六条,オリエンタルホテル 京都六条,,GWに利用させていただいた。立地はまわりにあまりお店がないくらいで、建物の雰囲気、内装も京都らしくて素敵だ私は非常に気に入りましたまた、泊まりたい🤗,ja,5,POSITIVE,2024-12-06 17:56:38,"GWにご利用いただき、ありがとうございました。
また、お褒めの言葉をいただき、大変嬉しく思います。

当ホテルの立地や建物の雰囲気、内装がお客様にとって魅力的なものであり、京都らしさを感じていただけたようで、私たちも非常に喜んでおります。お客様にとって心地よい滞在を提供することが私たちの目標ですので、今後も素敵なお部屋とサービスを提供できるよう努めてまいります。

またの機会にぜひお越しください。お客様のまたのご利用を心よりお待ちしております。ありがとうございました。",この度はゴールデンウィークにご利用いただき、誠にありがとうございます。建物の雰囲気や内装を気に入っていただけたようで、大変嬉しく思います。お客様がまた泊まりたいと感じていただけるような体験を提供できたこと、スタッフ一同励みにいたします。再びお迎えできる日を心より楽しみにしております。,"この度はご利用いただき、誠にありがとうございます。
 

 立地や建物の雰囲気、内装にご満足いただけたとのことで、大変嬉しく思います。京都らしい素敵な空間を感じていただけたこと、私たちにとっても喜ばしいことです。
 

 またのご宿泊を心よりお待ちしております。ぜひ、次回も素敵なひとときをお過ごしください。"
